set_id,fleet,year,month,day,lat,lon,hooks,sst,buoys,green,hawksbill,oliveridley,leatherback,loggerhead,turtle,total
9229_33,JV,2010,6,19,-34.96,23.78,2760,18.90,230,0,0,0,0,0,0,0
9229_34,JV,2010,6,20,-35.02,23.75,2880,19.90,240,0,0,0,0,0,0,0
9229_37,JV,2010,6,24,-36.78,21.25,2640,18.70,220,0,0,0,0,0,0,0
9229_38,JV,2010,6,25,-36.81,21.19,2460,19.20,205,0,0,0,0,0,0,0
9229_39,JV,2010,6,25,-36.83,21.15,2640,19.00,220,0,0,0,0,0,0,0
9229_40,JV,2010,6,27,-36.88,20.99,2640,19.40,220,0,0,0,0,0,0,0
9229_41,JV,2010,6,28,-36.90,20.91,2400,19.10,200,0,0,0,0,0,0,0
9229_42,JV,2010,6,28,-36.88,20.92,2400,19.10,200,0,0,0,0,0,0,0
9229_43,JV,2010,6,29,-36.83,21.12,2640,18.30,220,0,0,0,0,0,0,0
9229_44,JV,2010,6,30,-36.80,21.23,2760,19.40,230,0,0,0,0,0,0,0
9229_46,JV,2010,7,2,-36.87,20.98,2880,19.40,240,0,0,0,0,0,0,0
9229_47,JV,2010,7,3,-36.83,21.13,2880,18.50,240,0,0,0,0,0,0,0
9229_48,JV,2010,7,4,-36.91,20.95,2880,19.30,240,0,0,0,0,0,0,0
9240_1,SA,2010,5,20,-31.23,13.63,1320,18.85,220,0,0,0,0,0,0,0
9240_2,SA,2010,5,22,-30.47,13.20,1320,18.49,220,0,0,0,0,0,0,0
9240_3,SA,2010,5,23,-30.48,12.91,1320,18.56,220,0,0,0,0,0,0,0
9240_4,SA,2010,5,24,-30.33,12.80,1320,18.61,220,0,0,0,0,0,0,0
9240_5,SA,2010,5,25,-30.37,12.87,1320,18.63,220,0,0,0,1,0,0,1
9240_6,SA,2010,5,26,-30.07,12.63,1320,18.83,220,0,0,0,1,0,0,1
9240_7,SA,2010,5,27,-30.02,12.57,1320,18.68,220,0,0,0,1,0,0,1
9240_8,SA,2010,5,29,-31.75,15.04,1320,17.98,220,0,0,0,0,0,0,0
9246_1,SA,2010,5,16,-32.91,15.33,860,18.00,216,0,0,0,0,0,0,0
9302_1,SA,2010,6,19,-31.50,15.13,1500,17.70,300,0,0,0,0,0,0,0
9302_2,SA,2010,6,20,-31.62,15.50,1500,17.60,300,0,0,0,0,0,0,0
9302_3,SA,2010,6,21,-31.71,15.66,1500,17.80,303,0,0,0,0,0,0,0
9302_4,SA,2010,6,22,-31.72,15.59,1500,17.50,300,0,0,0,0,0,0,0
9302_5,SA,2010,6,23,-31.76,15.61,1500,17.40,300,0,0,0,0,0,0,0
9302_6,SA,2010,6,24,-31.62,15.54,1500,17.40,300,0,0,0,0,0,0,0
9302_7,SA,2010,6,25,-31.73,15.63,1500,17.00,300,0,0,0,0,0,0,0
9302_8,SA,2010,6,26,-31.06,15.17,1500,17.00,300,0,0,0,0,0,0,0
9302_9,SA,2010,6,28,-32.00,15.38,1356,17.10,264,0,0,0,0,0,0,0
9302_10,SA,2010,6,29,-31.87,15.27,1356,17.10,264,0,0,0,0,0,0,0
9319_1,JV,2010,6,23,-37.08,21.23,2640,18.60,240,0,0,0,0,0,0,0
9319_2,JV,2010,6,25,-36.71,21.20,2750,18.20,250,0,0,0,0,0,0,0
9319_3,JV,2010,6,26,-36.72,21.15,2750,19.20,250,0,0,0,0,0,0,0
9319_4,JV,2010,6,27,-36.80,21.00,2750,18.40,250,0,0,0,0,0,0,0
9319_5,JV,2010,6,28,-36.80,20.89,2640,18.40,240,0,0,0,0,0,0,0
9319_6,JV,2010,6,29,-36.79,20.92,2200,18.50,200,0,0,0,0,0,0,0
9319_7,JV,2010,6,30,-36.74,21.09,2750,8.20,250,0,0,0,0,0,0,0
9319_8,JV,2010,7,1,-36.72,21.16,2970,17.70,260,0,0,0,0,0,0,0
9319_9,JV,2010,7,1,-36.77,20.98,2970,19.80,270,0,0,0,0,0,0,0
9319_10,JV,2010,7,3,-36.77,20.98,2915,17.90,265,0,0,0,0,0,0,0
9319_11,JV,2010,7,3,-36.77,21.00,2860,18.10,260,0,0,0,0,0,0,0
9319_12,JV,2010,7,5,-36.79,20.91,2860,19.10,260,0,0,0,0,0,0,0
9319_13,JV,2010,7,6,-37.22,20.93,2640,17.30,240,0,0,0,0,0,0,0
9319_14,JV,2010,7,7,-36.93,20.81,2750,18.40,250,0,0,0,0,0,0,0
9319_15,JV,2010,7,8,-36.81,20.71,2860,18.90,260,0,0,0,0,0,0,0
9319_16,JV,2010,7,9,-36.81,20.71,2750,17.80,250,0,0,0,0,0,0,0
9319_17,JV,2010,7,10,-36.81,20.58,2860,17.40,260,0,0,0,0,0,0,0
9319_18,JV,2010,7,11,-36.87,20.66,2860,17.80,260,0,0,0,0,0,0,0
9319_19,JV,2010,7,12,-36.86,20.70,2860,16.70,260,0,0,0,0,0,0,0
9319_20,JV,2010,7,19,-34.55,25.98,2365,15.60,215,0,0,0,0,0,0,0
9319_21,JV,2010,7,20,-34.52,25.84,2530,17.30,30,0,0,0,0,0,0,0
9319_22,JV,2010,7,21,-34.47,25.62,2530,17.10,230,0,0,0,0,0,0,0
9319_23,JV,2010,7,22,-34.45,25.60,2530,16.90,230,0,0,0,0,0,0,0
9319_24,JV,2010,7,23,-34.45,25.58,2530,16.40,230,0,0,0,0,0,0,0
9319_25,JV,2010,7,24,-34.46,25.58,2805,16.40,255,0,0,0,0,0,0,0
9319_26,JV,2010,7,25,-34.47,25.63,2750,16.60,250,0,0,0,0,0,0,0
9319_27,JV,2010,7,26,-34.50,25.76,2860,16.40,260,0,0,0,0,0,0,0
9319_28,JV,2010,7,27,-34.49,25.72,2640,16.00,240,0,0,0,0,0,0,0
9319_29,JV,2010,7,28,-34.47,25.63,2640,16.80,240,0,0,0,0,0,0,0
9319_30,JV,2010,7,29,-34.49,25.63,2640,17.10,240,0,0,0,0,0,0,0
9319_31,JV,2010,7,30,-34.48,25.55,2805,17.60,255,0,0,0,0,0,0,0
9319_32,JV,2010,7,31,-34.49,25.63,2805,17.60,255,0,0,0,0,0,0,0
9319_33,JV,2010,8,1,-34.47,25.59,2860,17.20,260,0,0,0,0,0,0,0
9319_34,JV,2010,8,1,-34.47,25.60,2750,19.80,250,0,0,0,0,0,0,0
9319_35,JV,2010,8,3,-34.47,25.61,2750,18.40,250,0,0,0,0,0,0,0
9319_36,JV,2010,8,3,-34.47,25.58,2860,18.40,260,0,0,0,0,0,0,0
9319_37,JV,2010,8,5,-34.49,25.68,2860,18.40,260,0,0,0,0,0,0,0
9319_38,JV,2010,8,5,-34.66,25.36,2750,19.20,250,0,0,0,0,0,0,0
9319_39,JV,2010,8,6,-34.73,25.29,2420,18.30,220,0,0,0,0,0,0,0
9319_40,JV,2010,8,7,-34.73,25.26,1980,17.50,180,0,0,0,0,0,0,0
9319_41,JV,2010,8,9,-34.73,25.31,2420,18.10,220,0,0,0,0,0,0,0
9319_42,JV,2010,8,10,-34.71,25.26,2640,18.90,240,0,0,0,0,0,0,0
9319_43,JV,2010,8,11,-34.67,25.13,2420,17.10,220,0,0,0,0,0,0,0
9319_44,JV,2010,8,12,-34.66,25.08,2420,18.40,220,0,0,0,0,0,0,0
9319_46,JV,2010,8,14,-34.68,25.18,2420,17.50,220,0,0,0,0,0,0,0
9319_47,JV,2010,8,15,-35.06,23.94,2750,17.70,250,0,0,0,0,0,0,0
